0.0	0.0	-3269.230769230769	0
7.71666878812061e-05	1.5129403506747148e-10	-3269.230769230769	1
0.0020955927541655367	3.025880701349428e-10	-3269.230769230769	2
0.00498791286564426	3.593523494544243e-10	-3269.230769230769	3
0.007290909950271146	3.8217122301172965e-10	-3269.230769230769	4
0.009354116605184315	4.0542690279289015e-10	-3269.230769230769	5
0.011397839382549095	4.3273778682685873e-10	-3269.230769230769	6
0.013504641857233046	4.6449264219561863e-10	-3269.230769230769	7
0.015616460687520968	5.017815931577713e-10	-3269.230769230769	8
0.017926617557931318	5.443066295028099e-10	-3269.230769230769	9
0.02027187464660976	5.857235076895171e-10	-3269.230769230769	10
0.02260830984924175	6.174282699897956e-10	-3269.230769230769	11
0.02498450258222634	6.586477917150058e-10	-3269.230769230769	12
0.02740939493098978	6.99893500706588e-10	-3269.230769230769	13
0.029847048973047893	7.419145566246843e-10	-3269.230769230769	14
0.03237075652968739	7.867207984143681e-10	-3269.230769230769	15
0.03492286265754274	8.342090587780903e-10	-3269.230769230769	16
0.03749996663955817	8.775278324348486e-10	-3269.230769230769	17
0.040110355356358596	9.217770164704491e-10	-3269.230769230769	18
0.042720360354669515	9.691195413861013e-10	-3269.230769230769	19
0.04535982384710832	1.016213587251424e-09	-3269.230769230769	20
0.04805443941807596	1.0638798418983892e-09	-3269.230769230769	21
0.05077619008400198	1.1113391028368897e-09	-3269.230769230769	22
0.05349487311016891	1.1600528913926438e-09	-3269.230769230769	23
0.05623128662945837	1.2084415758069092e-09	-3269.230769230769	24
0.05899911849537974	1.2583935969466234e-09	-3269.230769230769	25
0.061791750531334816	1.3087805725238192e-09	-3269.230769230769	26
0.06462943869535313	1.3581488251365739e-09	-3269.230769230769	27
0.06745032345683913	1.4086007621800022e-09	-3269.230769230769	28
0.07030220505333383	1.4594888299373269e-09	-3269.230769230769	29
0.07317944606469204	1.5103075757049043e-09	-3269.230769230769	30
0.07608182113224095	1.5625262415914547e-09	-3269.230769230769	31
0.07897068055235514	1.6144065770214675e-09	-3269.230769230769	32
0.08190950775533352	1.6661950482132681e-09	-3269.230769230769	33
0.0848727958531732	1.719213942153487e-09	-3269.230769230769	34
0.08785918669009699	1.77176927441817e-09	-3269.230769230769	35
0.090836857956785	1.8244759231673276e-09	-3269.230769230769	36
0.0938426787148919	1.878363274869408e-09	-3269.230769230769	37
0.09687145640284492	1.9314290751832022e-09	-3269.230769230769	38
0.09991023154982889	1.9849446896683254e-09	-3269.230769230769	39
0.10294214982504399	2.0392522094327746e-09	-3269.230769230769	40
0.10600131935275495	2.092850998243805e-09	-3269.230769230769	41
0.10905975107456371	2.1470887931701044e-09	-3269.230769230769	42
0.11214096204473768	2.2015061843491446e-09	-3269.230769230769	43
0.11516438724800139	2.2556443376401594e-09	-3269.230769230769	44
0.11821717647449015	2.310629893800013e-09	-3269.230769230769	45
0.1212705994133246	2.3652226646052942e-09	-3269.230769230769	46
0.12435051260958137	2.419886733789998e-09	-3269.230769230769	47
0.127453149100657	2.475612666015084e-09	-3269.230769230769	48
0.13045615075316774	2.530439204227269e-09	-3269.230769230769	49
0.13346389091393562	2.5856785879227404e-09	-3269.230769230769	50
0.13650083064965052	2.6412914796967995e-09	-3269.230769230769	51
0.13956414306590165	2.6964339052541218e-09	-3269.230769230769	52
0.14250072143947184	2.752279350390241e-09	-3269.230769230769	53
0.14544449208013516	2.807857021856848e-09	-3269.230769230769	54
0.14842105212512768	2.8633943503174112e-09	-3269.230769230769	55
0.15140195436664225	2.9198613529023843e-09	-3269.230769230769	56
0.1542386655267771	2.9755180616580837e-09	-3269.230769230769	57
0.1571110839436305	3.031521308186486e-09	-3269.230769230769	58
0.16001761935255748	3.0878610048524313e-09	-3269.230769230769	59
0.16293114578672943	3.143726159384402e-09	-3269.230769230769	60
0.16568734058191623	3.2002496252416355e-09	-3269.230769230769	61
0.16848052022662444	3.256453217534213e-09	-3269.230769230769	62
0.17130955937088096	3.3126391146870637e-09	-3269.230769230769	63
0.1741492081992087	3.3697225585468054e-09	-3269.230769230769	64
0.17682237064599082	3.4259389152608134e-09	-3269.230769230769	65
0.1795104103055613	3.4825352243881196e-09	-3269.230769230769	66
0.18223532587859995	3.5392943109275276e-09	-3269.230769230769	67
0.18478707316348533	3.595683372202895e-09	-3269.230769230769	68
0.1873803640340002	3.652757901448207e-09	-3269.230769230769	69
0.18998940838963527	3.709356470554375e-09	-3269.230769230769	70
0.19263715106071622	3.766037937802295e-09	-3269.230769230769	71
0.1951094606946093	3.8233714317442155e-09	-3269.230769230769	72
0.19762378497991645	3.8799789403209774e-09	-3269.230769230769	73
0.20015538199136532	3.937049376270434e-09	-3269.230769230769	74
0.20272577101878186	3.994041094846803e-09	-3269.230769230769	75
0.20509931351245886	4.050821935826919e-09	-3269.230769230769	76
0.20751559254471777	4.108352789059816e-09	-3269.230769230769	77
0.20997281292299455	4.165204825163385e-09	-3269.230769230769	78
0.21246984557359352	4.222284134762329e-09	-3269.230769230769	79
0.2147727772629745	4.279689652917606e-09	-3269.230769230769	80
0.2171185084723938	4.3365892927489984e-09	-3269.230769230769	81
0.21950547822973696	4.394064315100678e-09	-3269.230769230769	82
0.22193221342156838	4.45118690519118e-09	-3269.230769230769	83
0.2241698827322204	4.5082919279620185e-09	-3269.230769230769	84
0.22645026979222688	4.566136703178931e-09	-3269.230769230769	85
0.2287496061733516	4.6231764800182945e-09	-3269.230769230769	86
