0.0	0.0	-3269.230769230769	0
7.611853578969281e-05	1.5129403506747148e-10	-3269.230769230769	1
0.001923052463685923	3.025880701349428e-10	-3269.230769230769	2
0.004562989409250997	3.588774102726249e-10	-3269.230769230769	3
0.006645315511987643	3.81246855634144e-10	-3269.230769230769	4
0.008483388664511668	4.041018524180936e-10	-3269.230769230769	5
0.010270055052019238	4.3067389421406e-10	-3269.230769230769	6
0.01207305875622039	4.6130891843677384e-10	-3269.230769230769	7
0.01384137078642529	4.969358349866572e-10	-3269.230769230769	8
0.015768074587314662	5.383786110046978e-10	-3269.230769230769	9
0.017708812512287564	5.784745889084237e-10	-3269.230769230769	10
0.019615763057176872	6.085975625011401e-10	-3269.230769230769	11
0.02153374385463067	6.472838982481997e-10	-3269.230769230769	12
0.02347860969161767	6.876746827849777e-10	-3269.230769230769	13
0.02541358403689622	7.276323020409327e-10	-3269.230769230769	14
0.027397713999665636	7.693528192115256e-10	-3269.230769230769	15
0.02941061828099443	8.140742253655236e-10	-3269.230769230769	16
0.03143315366821825	8.561456364632796e-10	-3269.230769230769	17
0.03344648957396407	8.973756810973309e-10	-3269.230769230769	18
0.03544572031858496	9.404955937278021e-10	-3269.230769230769	19
0.03747998705695907	9.86267578790106e-10	-3269.230769230769	20
0.039545871457430146	1.030772497794748e-09	-3269.230769230769	21
0.04160252772603543	1.0741854693344735e-09	-3269.230769230769	22
0.04366985382009466	1.1191987144809003e-09	-3269.230769230769	23
0.04572810436622687	1.1646563412787063e-09	-3269.230769230769	24
0.04780585946039742	1.209882190966797e-09	-3269.230769230769	25
0.04988093225759344	1.2564673383098291e-09	-3269.230769230769	26
0.05196807852257484	1.303810283531695e-09	-3269.230769230769	27
0.05408231031765447	1.3499614665851837e-09	-3269.230769230769	28
0.05619653163358863	1.3967209886491063e-09	-3269.230769230769	29
0.058309262601941476	1.4448779625489125e-09	-3269.230769230769	30
0.06043317686405264	1.4920564751599009e-09	-3269.230769230769	31
0.06256912335907232	1.5398601647426359e-09	-3269.230769230769	32
0.06470838061054257	1.5887144829796817e-09	-3269.230769230769	33
0.0668438343516513	1.6366304455755353e-09	-3269.230769230769	34
0.06900693787045614	1.6848432425978959e-09	-3269.230769230769	35
0.07118157977501854	1.7343003195747364e-09	-3269.230769230769	36
0.07336692522342077	1.7828294064517616e-09	-3269.230769230769	37
0.07554089220629828	1.8314832347761916e-09	-3269.230769230769	38
0.0777291392976944	1.8811847173681345e-09	-3269.230769230769	39
0.07992869809519862	1.9301653986504515e-09	-3269.230769230769	40
0.0821229202751341	1.979335384626841e-09	-3269.230769230769	41
0.08430798262668787	2.0295248353438817e-09	-3269.230769230769	42
0.08650751384237172	2.07895726790593e-09	-3269.230769230769	43
0.08872087242744192	2.128544067339168e-09	-3269.230769230769	44
0.09094686782255627	2.179113632722952e-09	-3269.230769230769	45
0.09316597753793462	2.2289000327924393e-09	-3269.230769230769	46
0.09532736431835491	2.2788597147292276e-09	-3269.230769230769	47
0.09750572353033593	2.3297537979095137e-09	-3269.230769230769	48
0.09969895629668944	2.3798107922404368e-09	-3269.230769230769	49
0.10188888024784278	2.4300955860389668e-09	-3269.230769230769	50
0.10409264305773497	2.481339415388704e-09	-3269.230769230769	51
0.10618594297821075	2.531649740415404e-09	-3269.230769230769	52
0.10829855918163458	2.5822540027545233e-09	-3269.230769230769	53
0.11042920906540539	2.6336334013900807e-09	-3269.230769230769	54
0.11257617689632318	2.684166068158938e-09	-3269.230769230769	55
0.11459271528612633	2.735060241633548e-09	-3269.230769230769	56
0.11663090558317689	2.7865017677178907e-09	-3269.230769230769	57
0.1186894898924079	2.837233791860181e-09	-3269.230769230769	58
0.12076773023111503	2.888390433631333e-09	-3269.230769230769	59
0.12270253692309517	2.9398711510664253e-09	-3269.230769230769	60
0.12466119866893773	2.9907844032171958e-09	-3269.230769230769	61
0.1266430325084855	3.042186761185572e-09	-3269.230769230769	62
0.1286470987691868	3.0936921127115357e-09	-3269.230769230769	63
0.1306537551545762	3.1447727497770274e-09	-3269.230769230769	64
0.1325313628676794	3.196407760301213e-09	-3269.230769230769	65
0.13443373693445598	3.2479306923667754e-09	-3269.230769230769	66
0.1363603202408198	3.2991713668287785e-09	-3269.230769230769	67
0.13829194627947378	3.351028609845348e-09	-3269.230769230769	68
0.1400906147749776	3.4025671092261034e-09	-3269.230769230769	69
0.14191591013866767	3.4539668618749706e-09	-3269.230769230769	70
0.1437668312907616	3.506043779108423e-09	-3269.230769230769	71
0.14562424049415335	3.5576028219870714e-09	-3269.230769230769	72
0.14734807370274086	3.6091636596533904e-09	-3269.230769230769	73
0.14909968984986274	3.6614563394988747e-09	-3269.230769230769	74
0.15087767006789923	3.7130428980635416e-09	-3269.230769230769	75
0.15266429248216992	3.764767571099236e-09	-3269.230769230769	76
0.154318365606854	3.817271548373029e-09	-3269.230769230769	77
0.15598386459893454	3.868894474767787e-09	-3269.230769230769	78
0.15767716266974047	3.920786559943951e-09	-3269.230769230769	79
0.15939707682895116	3.973142995507962e-09	-3269.230769230769	80
0.16114274315901075	4.02482504590136e-09	-3269.230769230769	81
0.16274274827075505	4.076887374321595e-09	-3269.230769230769	82
0.16437082287849641	4.129125444829602e-09	-3269.230769230769	83
0.16602611555374808	4.180882059262782e-09	-3269.230769230769	84
0.16770791596678702	4.2331167022299984e-09	-3269.230769230769	85
0.1692471799630093	4.285261462537992e-09	-3269.230769230769	86
